資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20230908,0053,5,15,286000,5.73
20230908,0053,6,3,79000,1.58
20230908,0053,7,1,40000,0.80
20230908,0053,8,3,145000,2.90
20230908,0053,9,3,189000,3.78
20230908,0053,10,3,427208,8.56
20230908,0053,11,2,545761,10.94
20230908,0053,12,0,0,0.00
20230908,0053,13,0,0,0.00
20230908,0053,14,0,0,0.00
20230908,0053,15,1,1138000,22.81
20230908,0053,16,0,0,0.00
20230908,0053,17,1205,4988000,100.00
20230908,0055,1,3525,1123117,1.51
20230908,0055,2,8885,18560972,25.03
20230908,0055,3,1381,10826582,14.60
20230908,0055,4,386,4954225,6.68
20230908,0055,5,230,4232507,5.70
20230908,0055,6,177,4548496,6.13
20230908,0055,7,71,2601220,3.50
20230908,0055,8,40,1921000,2.59
20230908,0055,9,73,5219276,7.03
20230908,0055,10,21,2760548,3.72
20230908,0055,11,11,3246550,4.37
20230908,0055,12,4,1917000,2.58
20230908,0055,13,2,1394507,1.88
20230908,0055,14,0,0,0.00
20230908,0055,15,6,10848000,14.62
20230908,0055,16,0,0,0.00
20230908,0055,17,14812,74154000,100.00
20230908,0056,1,193626,62400081,1.00
20230908,0056,2,494695,1120882232,18.05
20230908,0056,3,112790,869214758,13.99
20230908,0056,4,39134,495250969,7.97
20230908,0056,5,23036,419510896,6.75
20230908,0056,6,20158,510341277,8.21
20230908,0056,7,9467,336396798,5.41
20230908,0056,8,5815,268847524,4.32
20230908,0056,9,9074,637722371,10.27
20230908,0056,10,3171,434636420,7.00
20230908,0056,11,878,237605834,3.82
20230908,0056,12,175,85418753,1.37
20230908,0056,13,54,38515717,0.62
20230908,0056,14,21,18740597,0.30
20230908,0056,15,82,673549773,10.84
20230908,0056,16,0,0,0.00
20230908,0056,17,912176,6209034000,100.00
20230908,0057,1,138,14814,0.97
20230908,0057,2,79,117847,7.71
20230908,0057,3,10,82330,5.39
20230908,0057,4,5,67000,4.38
20230908,0057,5,0,0,0.00
20230908,0057,6,1,30000,1.96
20230908,0057,7,1,32000,2.09
20230908,0057,8,1,45000,2.94
20230908,0057,9,1,78000,5.10
20230908,0057,10,3,376000,24.62
20230908,0057,11,1,251000,16.43
20230908,0057,12,1,433009,28.35
20230908,0057,13,0,0,0.00
20230908,0057,14,0,0,0.00
20230908,0057,15,0,0,0.00
20230908,0057,16,0,0,0.00
20230908,0057,17,241,1527000,100.00
20230908,0061,1,526,135046,0.10
20230908,0061,2,4510,10510794,8.14
20230908,0061,3,1098,9199357,7.12
20230908,0061,4,369,4782714,3.70
20230908,0061,5,298,5627198,4.35
20230908,0061,6,288,7502111,5.81
20230908,0061,7,140,5174614,4.00
20230908,0061,8,105,5003219,3.87
20230908,0061,9,207,15174301,11.75
20230908,0061,10,79,11002192,8.52
20230908,0061,11,38,10557893,8.17
20230908,0061,12,12,5838000,4.52
20230908,0061,13,8,5524000,4.27
20230908,0061,14,2,1830000,1.41
20230908,0061,15,8,31254561,24.20
20230908,0061,16,0,0,0.00
20230908,0061,17,7688,129116000,100.00
20230908,006201,1,346,67371,0.36
20230908,006201,2,1190,2518297,13.65
20230908,006201,3,196,1576355,8.54
20230908,006201,4,59,767724,4.16
20230908,006201,5,37,683488,3.70
20230908,006201,6,27,689318,3.73
20230908,006201,7,14,481271,2.60
20230908,006201,8,7,327728,1.77
20230908,006201,9,8,586000,3.17
20230908,006201,10,1,150000,0.81
20230908,006201,11,2,510000,2.76
20230908,006201,12,2,940448,5.09
20230908,006201,13,0,0,0.00
20230908,006201,14,2,1638000,8.87
20230908,006201,15,1,7510000,40.71
20230908,006201,16,0,0,0.00
20230908,006201,17,1892,18446000,100.00
20230908,006203,1,467,94709,0.77
20230908,006203,2,380,659657,5.39
20230908,006203,3,28,210800,1.72
20230908,006203,4,6,76352,0.62
20230908,006203,5,6,107482,0.87
20230908,006203,6,1,25000,0.20
20230908,006203,7,2,68000,0.55
20230908,006203,8,0,0,0.00
20230908,006203,9,1,61000,0.49
20230908,006203,10,2,252000,2.06
20230908,006203,11,2,663000,5.42
20230908,006203,12,1,500000,4.09
20230908,006203,13,0,0,0.00
20230908,006203,14,0,0,0.00
20230908,006203,15,3,9500000,77.75
20230908,006203,16,0,0,0.00
20230908,006203,17,899,12218000,100.00
20230908,006204,1,833,137707,9.18
20230908,006204,2,331,542953,36.19
20230908,006204,3,15,116402,7.76
20230908,006204,4,2,30000,2.00
20230908,006204,5,1,20000,1.33
20230908,006204,6,1,30000,2.00
20230908,006204,7,0,0,0.00
20230908,006204,8,0,0,0.00
20230908,006204,9,1,73000,4.86
20230908,006204,10,2,299938,19.99
20230908,006204,11,1,250000,16.66
20230908,006204,12,0,0,0.00
20230908,006204,13,0,0,0.00
20230908,006204,14,0,0,0.00
20230908,006204,15,0,0,0.00
20230908,006204,16,0,0,0.00
20230908,006204,17,1187,1500000,100.00
20230908,006205,1,3883,1412642,0.76
20230908,006205,2,6778,15727169,8.55
20230908,006205,3,1650,12232505,6.65
20230908,006205,4,553,6903978,3.75
20230908,006205,5,315,5744122,3.12
20230908,006205,6,285,7289923,3.96
20230908,006205,7,134,4768863,2.59
20230908,006205,8,69,3237200,1.76
20230908,006205,9,145,10562691,5.74
20230908,006205,10,65,9213400,5.00
20230908,006205,11,15,4475410,2.43
20230908,006205,12,6,2858000,1.55
20230908,006205,13,4,2759000,1.50
20230908,006205,14,1,884000,0.48
20230908,006205,15,21,95840097,52.11
20230908,006205,16,0,0,0.00
20230908,006205,17,13924,183909000,100.00
20230908,006206,1,912,282351,0.52
20230908,006206,2,2362,5551687,10.42
20230908,006206,3,569,4483013,8.41
20230908,006206,4,197,2515193,4.72
20230908,006206,5,115,2128832,3.99
20230908,006206,6,115,2960816,5.55
20230908,006206,7,46,1661263,3.11
20230908,006206,8,37,1752108,3.28
20230908,006206,9,64,4761571,8.93
20230908,006206,10,22,3283439,6.16
20230908,006206,11,8,2512000,4.71
20230908,006206,12,2,908000,1.70
20230908,006206,13,0,0,0.00
20230908,006206,14,0,0,0.00
20230908,006206,15,3,20477727,38.43
20230908,006206,16,0,0,0.00
20230908,006206,17,4452,53278000,100.00
20230908,006207,1,170,35345,0.10
20230908,006207,2,1074,2526565,7.68
20230908,006207,3,279,2281423,6.93
20230908,006207,4,92,1158691,3.52
20230908,006207,5,98,1819122,5.53
20230908,006207,6,71,1849608,5.62
20230908,006207,7,38,1347502,4.09
20230908,006207,8,32,1505500,4.57
20230908,006207,9,62,4707002,14.31
20230908,006207,10,30,4371000,13.28
20230908,006207,11,18,5459499,16.59
20230908,006207,12,5,2673743,8.12
20230908,006207,13,1,617000,1.87
20230908,006207,14,0,0,0.00
20230908,006207,15,2,2540000,7.72
20230908,006207,16,0,0,0.00
20230908,006207,17,1972,32892000,100.00
20230908,006208,1,131053,43455206,5.38
20230908,006208,2,122634,259888251,32.18
20230908,006208,3,19832,143031265,17.71
20230908,006208,4,6619,81953076,10.14
20230908,006208,5,2878,50537367,6.25
20230908,006208,6,2293,56235023,6.96
20230908,006208,7,883,30655409,3.79
20230908,006208,8,456,20546605,2.54
20230908,006208,9,606,40481660,5.01
20230908,006208,10,157,20572652,2.54
20230908,006208,11,28,7990419,0.98
20230908,006208,12,5,2149561,0.26
20230908,006208,13,4,2755000,0.34
20230908,006208,14,3,2630514,0.32
20230908,006208,15,16,44687892,5.53
20230908,006208,16,1,29900,0.00
20230908,006208,17,287467,807540000,100.00
20230908,00625K,1,0,0,0.00
20230908,00625K,2,5,12000,3.30
20230908,00625K,3,1,10000,2.75
20230908,00625K,4,1,12000,3.30
20230908,00625K,5,3,53000,14.60
20230908,00625K,6,1,23000,6.33
20230908,00625K,7,1,40000,11.01
20230908,00625K,8,0,0,0.00
20230908,00625K,9,3,213000,58.67
20230908,00625K,10,0,0,0.00
20230908,00625K,11,0,0,0.00
20230908,00625K,12,0,0,0.00
20230908,00625K,13,0,0,0.00
20230908,00625K,14,0,0,0.00
20230908,00625K,15,0,0,0.00
20230908,00625K,16,0,0,0.00
20230908,00625K,17,15,363000,100.00
20230908,00631L,1,6534,1784925,2.30
20230908,00631L,2,6144,13556579,17.47
20230908,00631L,3,1198,8969762,11.56
20230908,00631L,4,449,5675219,7.31
20230908,00631L,5,252,4506455,5.80
20230908,00631L,6,221,5497170,7.08
20230908,00631L,7,109,3871701,4.99
20230908,00631L,8,52,2384035,3.07
20230908,00631L,9,114,8236727,10.61
20230908,00631L,10,35,4598191,5.92
20230908,00631L,11,18,5140077,6.62
20230908,00631L,12,5,2539000,3.27
20230908,00631L,13,2,1470000,1.89
20230908,00631L,14,1,900000,1.16
20230908,00631L,15,5,8454159,10.89
20230908,00631L,16,0,0,0.00
20230908,00631L,17,15139,77584000,100.00
20230908,00632R,1,562,119808,0.00
20230908,00632R,2,13283,37229518,0.46
20230908,00632R,3,7931,67991620,0.84
20230908,00632R,4,3568,47517650,0.58
20230908,00632R,5,4123,78342179,0.97
20230908,00632R,6,4412,117495673,1.45
20230908,00632R,7,2946,108754784,1.34
20230908,00632R,8,2543,121230284,1.50
20230908,00632R,9,6689,510471978,6.33
20230908,00632R,10,4574,682375669,8.46
20230908,00632R,11,3052,890664509,11.05
20230908,00632R,12,1130,569641000,7.06
20230908,00632R,13,493,349527000,4.33
20230908,00632R,14,337,309232000,3.83
20230908,00632R,15,938,4169055328,51.72
20230908,00632R,16,0,0,0.00
20230908,00632R,17,56581,8059649000,100.00
20230908,00633L,1,203,32290,0.01
20230908,00633L,2,3263,8068544,2.92
20230908,00633L,3,1202,9774027,3.54
20230908,00633L,4,524,6884602,2.49
20230908,00633L,5,452,8387632,3.04
20230908,00633L,6,484,12596371,4.57
20230908,00633L,7,294,10727126,3.89
20230908,00633L,8,233,10871642,3.94
20230908,00633L,9,452,33203852,12.05
20230908,00633L,10,221,31051000,11.27
20230908,00633L,11,92,25737000,9.34
20230908,00633L,12,27,13005000,4.72
20230908,00633L,13,13,9481000,3.44
20230908,00633L,14,12,10955000,3.97
20230908,00633L,15,31,84682914,30.74
20230908,00633L,16,0,0,0.00
20230908,00633L,17,7503,275458000,100.00
20230908,00634R,1,42,4249,0.00
20230908,00634R,2,494,1293716,2.01
20230908,00634R,3,177,1512000,2.35
20230908,00634R,4,70,919001,1.43
20230908,00634R,5,51,956000,1.48
20230908,00634R,6,88,2364000,3.67
20230908,00634R,7,49,1759807,2.73
20230908,00634R,8,42,1979000,3.07
20230908,00634R,9,71,5079000,7.90
20230908,00634R,10,46,6699901,10.42
20230908,00634R,11,30,8606000,13.39
20230908,00634R,12,7,3571000,5.55
20230908,00634R,13,3,2079000,3.23
20230908,00634R,14,5,4745762,7.38
20230908,00634R,15,11,22687564,35.30
20230908,00634R,16,0,0,0.00
20230908,00634R,17,1186,64256000,100.00
20230908,00635U,1,1062,243882,0.59
20230908,00635U,2,3044,6330566,15.43
20230908,00635U,3,479,3797767,9.25
20230908,00635U,4,169,2204570,5.37
20230908,00635U,5,108,2000426,4.87
20230908,00635U,6,87,2166445,5.28
20230908,00635U,7,45,1654675,4.03
20230908,00635U,8,30,1426285,3.47
20230908,00635U,9,57,4042352,9.85
20230908,00635U,10,22,3280000,7.99
20230908,00635U,11,8,2234000,5.44
20230908,00635U,12,2,1117000,2.72
20230908,00635U,13,3,2078665,5.06
20230908,00635U,14,3,2774000,6.76
20230908,00635U,15,4,5663367,13.80
20230908,00635U,16,0,0,0.00
20230908,00635U,17,5123,41014000,100.00
20230908,00636,1,1392,445611,0.19
20230908,00636,2,6218,14945177,6.60
20230908,00636,3,1812,14598476,6.45
20230908,00636,4,674,8678755,3.83
20230908,00636,5,448,8332830,3.68
20230908,00636,6,418,10728759,4.74
20230908,00636,7,186,6752436,2.98
20230908,00636,8,132,6245580,2.75
20230908,00636,9,234,17233828,7.61
20230908,00636,10,94,12992085,5.74
20230908,00636,11,39,11841582,5.23
20230908,00636,12,14,6864000,3.03
20230908,00636,13,4,2831865,1.25
20230908,00636,14,4,3799000,1.67
20230908,00636,15,13,100035016,44.19
20230908,00636,16,0,0,0.00
20230908,00636,17,11682,226325000,100.00
20230908,00636K,1,4,1900,3.05
20230908,00636K,2,4,8000,12.88
20230908,00636K,3,1,7700,12.39
20230908,00636K,4,0,0,0.00
20230908,00636K,5,0,0,0.00
20230908,00636K,6,0,0,0.00
20230908,00636K,7,0,0,0.00
20230908,00636K,8,1,44500,71.65
20230908,00636K,9,0,0,0.00
20230908,00636K,10,0,0,0.00
20230908,00636K,11,0,0,0.00
20230908,00636K,12,0,0,0.00
20230908,00636K,13,0,0,0.00
20230908,00636K,14,0,0,0.00
20230908,00636K,15,0,0,0.00
20230908,00636K,16,0,0,0.00
20230908,00636K,17,10,62100,100.00
20230908,00637L,1,460,105629,0.00
20230908,00637L,2,8492,23230073,1.44
20230908,00637L,3,4123,34556746,2.14
20230908,00637L,4,1900,25006313,1.55
20230908,00637L,5,1731,32444413,2.01
20230908,00637L,6,1890,49560439,3.08
20230908,00637L,7,1161,42196983,2.62
20230908,00637L,8,871,40871393,2.54
20230908,00637L,9,2058,150813005,9.38
20230908,00637L,10,1183,170753808,10.62
20230908,00637L,11,629,179648054,11.17
20230908,00637L,12,201,100505653,6.25
20230908,00637L,13,95,66783000,4.15
20230908,00637L,14,68,61079000,3.79
20230908,00637L,15,166,630051491,39.19
20230908,00637L,16,0,0,0.00
20230908,00637L,17,25028,1607606000,100.00
20230908,00638R,1,28,2562,0.00
20230908,00638R,2,312,781640,1.95
20230908,00638R,3,114,998201,2.49
20230908,00638R,4,41,546001,1.36
20230908,00638R,5,53,995587,2.49
20230908,00638R,6,47,1263500,3.16
20230908,00638R,7,29,1056000,2.64
20230908,00638R,8,26,1230000,3.07
20230908,00638R,9,30,2183648,5.46
20230908,00638R,10,21,3330000,8.33
20230908,00638R,11,6,1835000,4.59
20230908,00638R,12,6,3037000,7.60
20230908,00638R,13,1,700000,1.75
20230908,00638R,14,2,1786000,4.47
20230908,00638R,15,3,20202861,50.57
20230908,00638R,16,0,0,0.00
20230908,00638R,17,719,39948000,100.00
20230908,00639,1,1110,397824,0.26
20230908,00639,2,3174,8004137,5.39
20230908,00639,3,1323,10363354,6.98
20230908,00639,4,469,5939132,4.00
20230908,00639,5,400,7325796,4.93
20230908,00639,6,364,9377899,6.31
20230908,00639,7,173,6225004,4.19
20230908,00639,8,108,4966580,3.34
20230908,00639,9,195,14008372,9.43
20230908,00639,10,83,11905580,8.02
20230908,00639,11,25,7259000,4.89
20230908,00639,12,9,4158824,2.80
20230908,00639,13,2,1436000,0.96
20230908,00639,14,3,2624216,1.76
20230908,00639,15,14,54411282,36.66
20230908,00639,16,0,0,0.00
20230908,00639,17,7452,148403000,100.00
20230908,00640L,1,163,24094,0.14
20230908,00640L,2,515,1106346,6.53
20230908,00640L,3,143,1192982,7.05
20230908,00640L,4,40,502501,2.97
20230908,00640L,5,39,730000,4.31
20230908,00640L,6,33,831000,4.91
20230908,00640L,7,9,344000,2.03
20230908,00640L,8,11,524000,3.09
20230908,00640L,9,13,1041000,6.15
20230908,00640L,10,8,1039000,6.14
20230908,00640L,11,7,2274000,13.44
20230908,00640L,12,1,499000,2.94
20230908,00640L,13,1,768000,4.53
20230908,00640L,14,1,896000,5.29
20230908,00640L,15,2,5147077,30.42
20230908,00640L,16,0,0,0.00
20230908,00640L,17,986,16919000,100.00
20230908,00641R,1,35,6801,0.01
20230908,00641R,2,487,1299776,2.87
20230908,00641R,3,237,1969466,4.35
20230908,00641R,4,104,1373000,3.03
20230908,00641R,5,110,2079000,4.59
20230908,00641R,6,94,2467927,5.45
20230908,00641R,7,60,2208089,4.87
20230908,00641R,8,38,1805000,3.98
20230908,00641R,9,94,6907036,15.26
20230908,00641R,10,32,4428000,9.78
20230908,00641R,11,15,4015000,8.87
20230908,00641R,12,6,3144000,6.94
20230908,00641R,13,0,0,0.00
20230908,00641R,14,1,920000,2.03
20230908,00641R,15,5,12634905,27.91
20230908,00641R,16,0,0,0.00
20230908,00641R,17,1318,45258000,100.00
20230908,00642U,1,1068,205904,0.14
20230908,00642U,2,7765,17457898,12.44
20230908,00642U,3,1544,12708485,9.05
20230908,00642U,4,483,6343975,4.52
20230908,00642U,5,379,7150175,5.09
20230908,00642U,6,317,8382724,5.97
20230908,00642U,7,144,5235709,3.73
20230908,00642U,8,96,4552000,3.24
20230908,00642U,9,142,10010150,7.13
20230908,00642U,10,43,6125000,4.36
20230908,00642U,11,28,7483000,5.33
20230908,00642U,12,9,4620447,3.29
20230908,00642U,13,0,0,0.00
20230908,00642U,14,0,0,0.00
20230908,00642U,15,10,50051533,35.66
20230908,00642U,16,1,6000,0.00
20230908,00642U,17,12028,140321000,100.00
20230908,00643,1,321,96175,0.08
20230908,00643,2,2310,6149615,5.71
20230908,00643,3,790,6663036,6.19
20230908,00643,4,285,3763148,3.49
20230908,00643,5,210,3961295,3.68
20230908,00643,6,221,5769824,5.36
20230908,00643,7,102,3719699,3.45
20230908,00643,8,96,4633180,4.30
20230908,00643,9,133,9752202,9.06
20230908,00643,10,51,7247492,6.73
20230908,00643,11,27,7508477,6.97
20230908,00643,12,10,5277000,4.90
20230908,00643,13,4,2704000,2.51
20230908,00643,14,1,941000,0.87
20230908,00643,15,7,39386857,36.61
20230908,00643,16,0,0,0.00
20230908,00643,17,4568,107573000,100.00
20230908,00643K,1,0,0,0.00
20230908,00643K,2,2,5000,3.93
20230908,00643K,3,0,0,0.00
20230908,00643K,4,0,0,0.00
20230908,00643K,5,1,19000,14.96
20230908,00643K,6,1,25000,19.68
20230908,00643K,7,0,0,0.00
20230908,00643K,8,0,0,0.00
20230908,00643K,9,1,78000,61.41
20230908,00643K,10,0,0,0.00
20230908,00643K,11,0,0,0.00
20230908,00643K,12,0,0,0.00
20230908,00643K,13,0,0,0.00
20230908,00643K,14,0,0,0.00
20230908,00643K,15,0,0,0.00
20230908,00643K,16,0,0,0.00
20230908,00643K,17,5,127000,100.00
20230908,00645,1,2629,779502,1.49
20230908,00645,2,3348,6869950,13.21
20230908,00645,3,481,3923441,7.54
20230908,00645,4,130,1663354,3.19
20230908,00645,5,119,2225785,4.28
20230908,00645,6,69,1773712,3.41
20230908,00645,7,21,776369,1.49
20230908,00645,8,17,784541,1.50
20230908,00645,9,28,1977711,3.80
20230908,00645,10,16,2547830,4.89
20230908,00645,11,7,1997000,3.84
20230908,00645,12,4,1988000,3.82
20230908,00645,13,0,0,0.00
20230908,00645,14,2,1935000,3.72
20230908,00645,15,5,22754805,43.76
20230908,00645,16,0,0,0.00
20230908,00645,17,6876,51997000,100.00
20230908,00646,1,10900,3429302,0.97
20230908,00646,2,10620,22541891,6.38
20230908,00646,3,1755,12827737,3.63
20230908,00646,4,562,7035704,1.99
20230908,00646,5,309,5569411,1.57
20230908,00646,6,321,8062998,2.28
20230908,00646,7,141,4939769,1.39
20230908,00646,8,69,3187020,0.90
20230908,00646,9,114,8314463,2.35
20230908,00646,10,51,7036595,1.99
20230908,00646,11,22,6322784,1.79
20230908,00646,12,10,4818508,1.36
20230908,00646,13,6,4060995,1.15
20230908,00646,14,2,1810000,0.51
20230908,00646,15,21,253027823,71.68
20230908,00646,16,0,0,0.00
20230908,00646,17,24903,352985000,100.00
20230908,00647L,1,192,36703,0.49
20230908,00647L,2,409,892241,12.03
20230908,00647L,3,98,749351,10.10
20230908,00647L,4,31,408753,5.51
20230908,00647L,5,28,505470,6.81
20230908,00647L,6,16,391052,5.27
20230908,00647L,7,11,378000,5.09
20230908,00647L,8,6,277000,3.73
20230908,00647L,9,18,1274000,17.17
20230908,00647L,10,4,536000,7.22
20230908,00647L,11,3,880225,11.86
20230908,00647L,12,1,443205,5.97
20230908,00647L,13,1,644000,8.68
20230908,00647L,14,0,0,0.00
20230908,00647L,15,0,0,0.00
20230908,00647L,16,0,0,0.00
20230908,00647L,17,818,7416000,100.00
20230908,00648R,1,63,11351,0.00
20230908,00648R,2,1021,2680794,1.46
20230908,00648R,3,457,3848733,2.10
20230908,00648R,4,218,2875090,1.56
20230908,00648R,5,203,3835606,2.09
20230908,00648R,6,233,6187496,3.37
20230908,00648R,7,137,5006701,2.73
20230908,00648R,8,95,4501000,2.45
20230908,00648R,9,264,19924869,10.87
20230908,00648R,10,132,19034489,10.39
20230908,00648R,11,59,17298000,9.44
20230908,00648R,12,17,8533000,4.65
20230908,00648R,13,10,6586000,3.59
20230908,00648R,14,6,5432000,2.96
20230908,00648R,15,17,77432871,42.26
20230908,00648R,16,0,0,0.00
20230908,00648R,17,2932,183188000,100.00
20230908,00650L,1,131,27711,0.01
20230908,00650L,2,1134,3035034,1.65
20230908,00650L,3,498,4171045,2.28
20230908,00650L,4,270,3576566,1.95
20230908,00650L,5,240,4471240,2.44
20230908,00650L,6,277,7268210,3.97
20230908,00650L,7,153,5563500,3.04
20230908,00650L,8,136,6390307,3.49
20230908,00650L,9,250,18577895,10.16
20230908,00650L,10,108,15366000,8.40
20230908,00650L,11,84,24280000,13.27
20230908,00650L,12,32,15948906,8.72
20230908,00650L,13,13,8819457,4.82
20230908,00650L,14,7,6364301,3.48
20230908,00650L,15,16,58977828,32.25
20230908,00650L,16,0,0,0.00
20230908,00650L,17,3349,182838000,100.00
20230908,00651R,1,24,1085,0.00
20230908,00651R,2,179,451285,1.60
20230908,00651R,3,86,745000,2.64
20230908,00651R,4,26,342975,1.21
20230908,00651R,5,28,534000,1.89
20230908,00651R,6,36,981300,3.48
20230908,00651R,7,28,1014000,3.59
20230908,00651R,8,12,587000,2.08
20230908,00651R,9,26,1906554,6.76
20230908,00651R,10,22,2952000,10.47
20230908,00651R,11,10,2946000,10.44
20230908,00651R,12,4,2121000,7.52
20230908,00651R,13,2,1412000,5.00
20230908,00651R,14,0,0,0.00
20230908,00651R,15,7,12197801,43.26
20230908,00651R,16,0,0,0.00
20230908,00651R,17,490,28192000,100.00
20230908,00652,1,2868,941925,2.65
20230908,00652,2,3302,7011033,19.72
20230908,00652,3,558,4360146,12.27
20230908,00652,4,163,2084026,5.86
20230908,00652,5,94,1711457,4.81
20230908,00652,6,75,1853640,5.21
20230908,00652,7,26,960496,2.70
20230908,00652,8,20,961273,2.70
20230908,00652,9,38,2992085,8.42
20230908,00652,10,15,2102223,5.91
20230908,00652,11,4,1189000,3.34
20230908,00652,12,1,420000,1.18
20230908,00652,13,2,1338000,3.76
20230908,00652,14,1,851696,2.39
20230908,00652,15,3,6758000,19.01
20230908,00652,16,0,0,0.00
20230908,00652,17,7170,35535000,100.00
20230908,00653L,1,136,22792,0.16
20230908,00653L,2,630,1360031,9.78
20230908,00653L,3,145,1163442,8.36
20230908,00653L,4,44,556000,3.99
20230908,00653L,5,26,486222,3.49
20230908,00653L,6,35,886000,6.37
20230908,00653L,7,12,444000,3.19
20230908,00653L,8,9,404000,2.90
20230908,00653L,9,21,1362000,9.79
20230908,00653L,10,14,1983103,14.26
20230908,00653L,11,4,1189237,8.55
20230908,00653L,12,3,1609000,11.57
20230908,00653L,13,0,0,0.00
20230908,00653L,14,1,804173,5.78
20230908,00653L,15,1,1640000,11.79
20230908,00653L,16,1,7000,0.05
20230908,00653L,17,1081,13903000,100.00
20230908,00654R,1,27,4114,0.01
20230908,00654R,2,219,564959,2.13
20230908,00654R,3,98,816624,3.08
20230908,00654R,4,53,705000,2.66
20230908,00654R,5,35,648000,2.44
20230908,00654R,6,46,1205000,4.55
20230908,00654R,7,20,741000,2.79
20230908,00654R,8,19,900000,3.40
20230908,00654R,9,35,2630000,9.93
20230908,00654R,10,18,2593000,9.79
20230908,00654R,11,6,1843000,6.96
20230908,00654R,12,9,4261000,16.09
20230908,00654R,13,0,0,0.00
20230908,00654R,14,3,2881000,10.88
20230908,00654R,15,3,6673303,25.21
20230908,00654R,16,0,0,0.00
20230908,00654R,17,591,26466000,100.00
20230908,00655L,1,115,19367,0.01
20230908,00655L,2,1838,4704393,3.55
20230908,00655L,3,716,5842990,4.41
20230908,00655L,4,349,4551605,3.43
20230908,00655L,5,248,4600700,3.47
20230908,00655L,6,293,7584600,5.72
20230908,00655L,7,195,6999130,5.28
20230908,00655L,8,132,6152005,4.64
20230908,00655L,9,258,18469513,13.94
20230908,00655L,10,104,14582850,11.00
20230908,00655L,11,44,13044013,9.84
20230908,00655L,12,17,8418000,6.35
20230908,00655L,13,5,3706000,2.79
20230908,00655L,14,2,1940000,1.46
20230908,00655L,15,14,31842834,24.03
20230908,00655L,16,0,0,0.00
20230908,00655L,17,4330,132458000,100.00
20230908,00656R,1,20,1949,0.01
20230908,00656R,2,179,429001,2.54
20230908,00656R,3,56,471100,2.79
20230908,00656R,4,19,262000,1.55
20230908,00656R,5,23,423000,2.50
20230908,00656R,6,22,599138,3.55
20230908,00656R,7,9,324000,1.92
20230908,00656R,8,11,507268,3.00
20230908,00656R,9,19,1495000,8.86
20230908,00656R,10,8,1048000,6.21
20230908,00656R,11,2,599000,3.55
20230908,00656R,12,3,1372000,8.13
20230908,00656R,13,1,710000,4.21
20230908,00656R,14,1,885000,5.25
20230908,00656R,15,5,7730544,45.85
