資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20231006,00882,8,4113,191381973,5.47
20231006,00882,9,7671,552123125,15.80
20231006,00882,10,3220,448090122,12.82
20231006,00882,11,1190,325555217,9.31
20231006,00882,12,245,119463646,3.41
20231006,00882,13,95,66792059,1.91
20231006,00882,14,43,39529889,1.13
20231006,00882,15,86,542892904,15.53
20231006,00882,16,0,0,0.00
20231006,00882,17,158510,3493849000,100.00
20231006,00883B,1,298,41582,0.25
20231006,00883B,2,276,543698,3.34
20231006,00883B,3,41,331472,2.03
20231006,00883B,4,11,146000,0.89
20231006,00883B,5,8,147942,0.90
20231006,00883B,6,3,79000,0.48
20231006,00883B,7,2,71000,0.43
20231006,00883B,8,1,45000,0.27
20231006,00883B,9,3,252543,1.55
20231006,00883B,10,3,472666,2.90
20231006,00883B,11,3,832097,5.11
20231006,00883B,12,2,1000000,6.15
20231006,00883B,13,0,0,0.00
20231006,00883B,14,1,1000000,6.15
20231006,00883B,15,3,11295000,69.47
20231006,00883B,16,0,0,0.00
20231006,00883B,17,655,16258000,100.00
20231006,00884B,1,54,6856,0.02
20231006,00884B,2,155,277637,1.05
20231006,00884B,3,10,82485,0.31
20231006,00884B,4,6,81000,0.30
20231006,00884B,5,1,16000,0.06
20231006,00884B,6,1,24000,0.09
20231006,00884B,7,0,0,0.00
20231006,00884B,8,0,0,0.00
20231006,00884B,9,2,141553,0.53
20231006,00884B,10,2,318000,1.20
20231006,00884B,11,2,492469,1.86
20231006,00884B,12,0,0,0.00
20231006,00884B,13,0,0,0.00
20231006,00884B,14,0,0,0.00
20231006,00884B,15,2,25000000,94.55
20231006,00884B,16,0,0,0.00
20231006,00884B,17,235,26440000,100.00
20231006,00885,1,8873,3194013,0.15
20231006,00885,2,65551,161907399,8.05
20231006,00885,3,21915,176036601,8.75
20231006,00885,4,8551,110143215,5.47
20231006,00885,5,6502,120436254,5.99
20231006,00885,6,6046,155928281,7.75
20231006,00885,7,2954,106033804,5.27
20231006,00885,8,2047,96047386,4.77
20231006,00885,9,3621,263230028,13.09
20231006,00885,10,1428,204309351,10.16
20231006,00885,11,508,140923641,7.01
20231006,00885,12,131,64983829,3.23
20231006,00885,13,52,36104081,1.79
20231006,00885,14,25,22416861,1.11
20231006,00885,15,72,348543256,17.33
20231006,00885,16,0,0,0.00
20231006,00885,17,128276,2010238000,100.00
20231006,00886,1,344,82233,0.71
20231006,00886,2,1244,2554855,22.31
20231006,00886,3,166,1315610,11.48
20231006,00886,4,63,824588,7.20
20231006,00886,5,25,463086,4.04
20231006,00886,6,16,420000,3.66
20231006,00886,7,12,427852,3.73
20231006,00886,8,6,278000,2.42
20231006,00886,9,11,822395,7.18
20231006,00886,10,6,948000,8.27
20231006,00886,11,1,227000,1.98
20231006,00886,12,0,0,0.00
20231006,00886,13,2,1290000,11.26
20231006,00886,14,2,1797381,15.69
20231006,00886,15,0,0,0.00
20231006,00886,16,0,0,0.00
20231006,00886,17,1898,11451000,100.00
20231006,00887,1,216,55343,0.27
20231006,00887,2,1274,2883772,14.52
20231006,00887,3,292,2384557,12.01
20231006,00887,4,111,1420558,7.15
20231006,00887,5,58,1070171,5.39
20231006,00887,6,52,1340910,6.75
20231006,00887,7,26,922890,4.64
20231006,00887,8,18,858567,4.32
20231006,00887,9,35,2737000,13.78
20231006,00887,10,12,1519452,7.65
20231006,00887,11,7,1827780,9.20
20231006,00887,12,2,897000,4.51
20231006,00887,13,0,0,0.00
20231006,00887,14,0,0,0.00
20231006,00887,15,1,1933000,9.73
20231006,00887,16,0,0,0.00
20231006,00887,17,2104,19851000,100.00
20231006,00888,1,9826,3128396,0.44
20231006,00888,2,63698,140064453,20.03
20231006,00888,3,13445,108268047,15.48
20231006,00888,4,4405,56562507,8.09
20231006,00888,5,2994,55517372,7.94
20231006,00888,6,2457,63387540,9.06
20231006,00888,7,1093,39285061,5.62
20231006,00888,8,748,35200176,5.03
20231006,00888,9,1080,77477697,11.08
20231006,00888,10,279,37939509,5.42
20231006,00888,11,65,17154741,2.45
20231006,00888,12,12,5830718,0.83
20231006,00888,13,1,635000,0.09
20231006,00888,14,1,953000,0.13
20231006,00888,15,13,57573783,8.23
20231006,00888,16,0,0,0.00
20231006,00888,17,100117,698978000,100.00
20231006,00890B,1,167,25796,0.10
20231006,00890B,2,444,1036269,4.10
20231006,00890B,3,121,997057,3.94
20231006,00890B,4,45,592036,2.34
20231006,00890B,5,27,514304,2.03
20231006,00890B,6,26,666698,2.63
20231006,00890B,7,14,497000,1.96
20231006,00890B,8,3,145000,0.57
20231006,00890B,9,16,1094000,4.33
20231006,00890B,10,5,728000,2.88
20231006,00890B,11,4,1223840,4.84
20231006,00890B,12,0,0,0.00
20231006,00890B,13,0,0,0.00
20231006,00890B,14,1,1000000,3.95
20231006,00890B,15,3,16744000,66.27
20231006,00890B,16,0,0,0.00
20231006,00890B,17,876,25264000,100.00
20231006,00891,1,10125,2710195,0.21
20231006,00891,2,75575,179487872,14.18
20231006,00891,3,21608,175114668,13.83
20231006,00891,4,7705,99253626,7.84
20231006,00891,5,5514,102810368,8.12
20231006,00891,6,4611,118884729,9.39
20231006,00891,7,2104,75978804,6.00
20231006,00891,8,1393,65302855,5.15
20231006,00891,9,2074,149081105,11.77
20231006,00891,10,603,82414502,6.51
20231006,00891,11,168,48002631,3.79
20231006,00891,12,24,12358588,0.97
20231006,00891,13,13,9309573,0.73
20231006,00891,14,7,6757139,0.53
20231006,00891,15,25,138123345,10.91
20231006,00891,16,0,0,0.00
20231006,00891,17,131549,1265590000,100.00
20231006,00892,1,4159,1361261,0.19
20231006,00892,2,40992,97438026,13.81
20231006,00892,3,11538,93884609,13.31
20231006,00892,4,4011,51802977,7.34
20231006,00892,5,2984,56041413,7.94
20231006,00892,6,2406,62246610,8.82
20231006,00892,7,1100,39766390,5.63
20231006,00892,8,762,35920646,5.09
20231006,00892,9,1163,84082329,11.92
20231006,00892,10,315,43693255,6.19
20231006,00892,11,93,25228721,3.57
20231006,00892,12,18,9349000,1.32
20231006,00892,13,7,4933000,0.69
20231006,00892,14,2,1900000,0.26
20231006,00892,15,16,97643763,13.84
20231006,00892,16,0,0,0.00
20231006,00892,17,69566,705292000,100.00
20231006,00893,1,14051,4775811,0.38
20231006,00893,2,77172,180301139,14.67
20231006,00893,3,19074,155475040,12.65
20231006,00893,4,6094,79038142,6.43
20231006,00893,5,4754,89465695,7.28
20231006,00893,6,3508,91382130,7.43
20231006,00893,7,1614,58820601,4.78
20231006,00893,8,1120,53288282,4.33
20231006,00893,9,1703,124538894,10.13
20231006,00893,10,481,68653969,5.58
20231006,00893,11,157,43818023,3.56
20231006,00893,12,43,21524545,1.75
20231006,00893,13,19,13202000,1.07
20231006,00893,14,9,8002000,0.65
20231006,00893,15,29,236097729,19.22
20231006,00893,16,0,0,0.00
20231006,00893,17,129828,1228384000,100.00
20231006,00894,1,2005,576824,0.39
20231006,00894,2,15311,34053934,23.48
20231006,00894,3,3102,25370796,17.49
20231006,00894,4,921,11875429,8.18
20231006,00894,5,645,12129908,8.36
20231006,00894,6,400,10413993,7.18
20231006,00894,7,160,5819471,4.01
20231006,00894,8,90,4277695,2.94
20231006,00894,9,146,11010414,7.59
20231006,00894,10,26,3967000,2.73
20231006,00894,11,8,2440000,1.68
20231006,00894,12,3,1444000,0.99
20231006,00894,13,0,0,0.00
20231006,00894,14,1,921489,0.63
20231006,00894,15,6,20708047,14.28
20231006,00894,16,0,0,0.00
20231006,00894,17,22824,145009000,100.00
20231006,00895,1,5589,1862330,0.57
20231006,00895,2,27689,62039667,19.15
20231006,00895,3,5657,46271327,14.28
20231006,00895,4,1562,20261192,6.25
20231006,00895,5,1245,23445410,7.23
20231006,00895,6,874,22867530,7.05
20231006,00895,7,366,13322712,4.11
20231006,00895,8,282,13434842,4.14
20231006,00895,9,380,28035064,8.65
20231006,00895,10,124,17658794,5.45
20231006,00895,11,35,9829671,3.03
20231006,00895,12,18,8919370,2.75
20231006,00895,13,7,4934000,1.52
20231006,00895,14,7,6251261,1.92
20231006,00895,15,10,44782830,13.82
20231006,00895,16,0,0,0.00
20231006,00895,17,43845,323916000,100.00
20231006,00896,1,4969,1571816,0.58
20231006,00896,2,31603,68289039,25.21
20231006,00896,3,6173,51840611,19.13
20231006,00896,4,1588,20585870,7.59
20231006,00896,5,1257,24076114,8.88
20231006,00896,6,808,21434778,7.91
20231006,00896,7,346,12669755,4.67
20231006,00896,8,240,11500657,4.24
20231006,00896,9,321,24278562,8.96
20231006,00896,10,79,11857101,4.37
20231006,00896,11,15,4189524,1.54
20231006,00896,12,7,3330000,1.22
20231006,00896,13,2,1515000,0.55
20231006,00896,14,1,837000,0.30
20231006,00896,15,7,12904173,4.76
20231006,00896,16,0,0,0.00
20231006,00896,17,47416,270880000,100.00
20231006,00897,1,855,279479,0.09
20231006,00897,2,9198,23267981,7.86
20231006,00897,3,3854,33148035,11.19
20231006,00897,4,1188,15731603,5.31
20231006,00897,5,1377,26532372,8.96
20231006,00897,6,890,23852171,8.05
20231006,00897,7,462,16966327,5.73
20231006,00897,8,335,16045731,5.42
20231006,00897,9,580,43783143,14.79
20231006,00897,10,216,31702081,10.70
20231006,00897,11,64,19403776,6.55
20231006,00897,12,15,7768000,2.62
20231006,00897,13,11,7490310,2.53
20231006,00897,14,2,1791000,0.60
20231006,00897,15,10,28249991,9.54
20231006,00897,16,0,0,0.00
20231006,00897,17,19057,296012000,100.00
20231006,00898,1,697,216770,0.06
20231006,00898,2,10521,28216612,9.08
20231006,00898,3,4412,39112136,12.59
20231006,00898,4,1285,17273513,5.56
20231006,00898,5,1619,31416827,10.11
20231006,00898,6,1047,28699231,9.24
20231006,00898,7,447,16528950,5.32
20231006,00898,8,469,22865123,7.36
20231006,00898,9,601,47724033,15.37
20231006,00898,10,188,28373456,9.13
20231006,00898,11,58,15955327,5.13
20231006,00898,12,24,11741000,3.78
20231006,00898,13,4,2850000,0.91
20231006,00898,14,3,2840000,0.91
20231006,00898,15,10,16663022,5.36
20231006,00898,16,0,0,0.00
20231006,00898,17,21385,310476000,100.00
20231006,00899,1,633,179884,0.79
20231006,00899,2,2221,5037323,22.25
20231006,00899,3,416,3464476,15.30
20231006,00899,4,129,1719170,7.59
20231006,00899,5,84,1572069,6.94
20231006,00899,6,68,1733853,7.66
20231006,00899,7,32,1161746,5.13
20231006,00899,8,21,1011001,4.46
20231006,00899,9,31,2385789,10.54
20231006,00899,10,10,1528689,6.75
20231006,00899,11,4,1091000,4.81
20231006,00899,12,4,1750000,7.73
20231006,00899,13,0,0,0.00
20231006,00899,14,0,0,0.00
20231006,00899,15,0,0,0.00
20231006,00899,16,0,0,0.00
20231006,00899,17,3653,22635000,100.00
20231006,00900,1,13213,4177989,0.13
20231006,00900,2,141692,346012416,11.43
20231006,00900,3,44498,374219756,12.37
20231006,00900,4,15004,196091689,6.48
20231006,00900,5,13464,255967106,8.46
20231006,00900,6,10845,287067296,9.48
20231006,00900,7,5100,185328739,6.12
20231006,00900,8,3515,167051200,5.52
20231006,00900,9,5935,441319913,14.58
20231006,00900,10,1951,279370128,9.23
20231006,00900,11,543,152365047,5.03
20231006,00900,12,109,53821019,1.77
20231006,00900,13,27,18645779,0.61
20231006,00900,14,23,20954000,0.69
20231006,00900,15,47,242632923,8.02
20231006,00900,16,0,0,0.00
20231006,00900,17,255966,3025025000,100.00
20231006,00901,1,1440,430802,0.27
20231006,00901,2,12144,27466796,17.34
20231006,00901,3,3113,26970233,17.03
20231006,00901,4,663,8716087,5.50
20231006,00901,5,880,17055780,10.77
20231006,00901,6,463,12510601,7.90
20231006,00901,7,214,7869286,4.96
20231006,00901,8,164,8012114,5.05
20231006,00901,9,217,17120902,10.81
20231006,00901,10,82,12973000,8.19
20231006,00901,11,16,4507000,2.84
20231006,00901,12,4,1918000,1.21
20231006,00901,13,3,2267000,1.43
20231006,00901,14,3,2719950,1.71
20231006,00901,15,4,7811449,4.93
20231006,00901,16,0,0,0.00
20231006,00901,17,19410,158349000,100.00
20231006,00902,1,2757,831527,0.12
20231006,00902,2,25018,63075267,9.20
20231006,00902,3,9076,75609836,11.02
20231006,00902,4,3291,42778521,6.24
20231006,00902,5,2814,53200333,7.76
20231006,00902,6,2351,61675295,8.99
20231006,00902,7,1152,42026017,6.13
20231006,00902,8,883,41695139,6.08
20231006,00902,9,1437,106960562,15.60
20231006,00902,10,495,71160314,10.38
20231006,00902,11,163,46404830,6.76
20231006,00902,12,23,11281000,1.64
20231006,00902,13,12,8353661,1.21
20231006,00902,14,9,8005000,1.16
20231006,00902,15,19,52439698,7.64
20231006,00902,16,0,0,0.00
20231006,00902,17,49500,685497000,100.00
20231006,00903,1,1654,477576,0.15
20231006,00903,2,17217,40512650,13.14
20231006,00903,3,4782,40795494,13.23
20231006,00903,4,1312,17188935,5.57
20231006,00903,5,1500,28913264,9.38
20231006,00903,6,933,24972361,8.10
20231006,00903,7,457,16918265,5.48
20231006,00903,8,359,17296972,5.61
20231006,00903,9,538,40959569,13.28
20231006,00903,10,176,26725000,8.67
20231006,00903,11,53,15057000,4.88
20231006,00903,12,18,9702396,3.14
20231006,00903,13,7,4823988,1.56
20231006,00903,14,1,1000000,0.32
20231006,00903,15,12,22877530,7.42
20231006,00903,16,0,0,0.00
20231006,00903,17,29019,308221000,100.00
20231006,00904,1,749,194353,0.16
20231006,00904,2,6836,16110130,13.52
20231006,00904,3,2265,19799778,16.62
20231006,00904,4,491,6473174,5.43
20231006,00904,5,614,11851960,9.95
20231006,00904,6,361,9706387,8.14
20231006,00904,7,152,5696973,4.78
20231006,00904,8,120,5799105,4.86
20231006,00904,9,199,14917488,12.52
20231006,00904,10,44,6787460,5.69
20231006,00904,11,12,3219267,2.70
20231006,00904,12,8,4298835,3.60
20231006,00904,13,1,700000,0.58
20231006,00904,14,5,4556973,3.82
20231006,00904,15,5,9000117,7.55
20231006,00904,16,0,0,0.00
20231006,00904,17,11862,119112000,100.00
20231006,00905,1,1499,457476,0.24
20231006,00905,2,12888,30927394,16.42
20231006,00905,3,3466,30063782,15.96
20231006,00905,4,957,12617226,6.69
20231006,00905,5,887,17099265,9.07
20231006,00905,6,614,16593073,8.81
20231006,00905,7,206,7581591,4.02
20231006,00905,8,239,11560142,6.13
20231006,00905,9,310,24393234,12.95
20231006,00905,10,77,11267168,5.98
20231006,00905,11,26,7196000,3.82
20231006,00905,12,4,2060000,1.09
20231006,00905,13,1,699000,0.37
20231006,00905,14,0,0,0.00
20231006,00905,15,6,15811649,8.39
20231006,00905,16,0,0,0.00
20231006,00905,17,21180,188327000,100.00
20231006,00907,1,3507,1010540,0.48
20231006,00907,2,18279,39592521,19.16
20231006,00907,3,3869,32352430,15.65
20231006,00907,4,1136,14652469,7.09
20231006,00907,5,996,18969011,9.18
20231006,00907,6,725,18939053,9.16
20231006,00907,7,304,11039746,5.34
20231006,00907,8,232,10954226,5.30
20231006,00907,9,352,25567775,12.37
20231006,00907,10,88,12152118,5.88
20231006,00907,11,21,5743730,2.77
20231006,00907,12,7,3426000,1.65
20231006,00907,13,1,621000,0.30
20231006,00907,14,1,962000,0.46
20231006,00907,15,6,11307342,5.47
20231006,00907,16,1,656961,0.31
20231006,00907,17,29524,206633000,100.00
20231006,00908,1,699,208445,0.39
20231006,00908,2,3238,7408059,13.99
20231006,00908,3,895,7478823,14.13
20231006,00908,4,281,3674592,6.94
20231006,00908,5,211,4011358,7.58
20231006,00908,6,178,4612621,8.71
20231006,00908,7,84,3052472,5.76
20231006,00908,8,42,1978855,3.73
20231006,00908,9,78,5661499,10.69
20231006,00908,10,18,2453688,4.63
20231006,00908,11,9,2790262,5.27
20231006,00908,12,3,1471000,2.77
20231006,00908,13,3,2262000,4.27
20231006,00908,14,2,1743000,3.29
20231006,00908,15,3,4109326,7.76
20231006,00908,16,0,0,0.00
20231006,00908,17,5744,52916000,100.00
20231006,00909,1,488,125308,1.11
20231006,00909,2,1233,2539785,22.66
20231006,00909,3,202,1759251,15.70
20231006,00909,4,40,496881,4.43
20231006,00909,5,33,637002,5.68
20231006,00909,6,21,556000,4.96
20231006,00909,7,6,202024,1.80
20231006,00909,8,3,145000,1.29
20231006,00909,9,10,703000,6.27
20231006,00909,10,2,379000,3.38
20231006,00909,11,3,802712,7.16
20231006,00909,12,1,449000,4.00
20231006,00909,13,1,658000,5.87
20231006,00909,14,2,1751037,15.62
20231006,00909,15,0,0,0.00
20231006,00909,16,0,0,0.00
20231006,00909,17,2045,11204000,100.00
20231006,00910,1,1122,54849,0.73
20231006,00910,2,350,691924,9.30
20231006,00910,3,46,385050,5.17
20231006,00910,4,7,96000,1.29
20231006,00910,5,8,160000,2.15
20231006,00910,6,7,191000,2.56
20231006,00910,7,2,77904,1.04
20231006,00910,8,2,100000,1.34
20231006,00910,9,0,0,0.00
20231006,00910,10,1,164000,2.20
20231006,00910,11,0,0,0.00
20231006,00910,12,2,964526,12.96
20231006,00910,13,0,0,0.00
20231006,00910,14,0,0,0.00
20231006,00910,15,3,4553747,61.21
20231006,00910,16,0,0,0.00
20231006,00910,17,1550,7439000,100.00
20231006,00911,1,80,7316,0.11
20231006,00911,2,173,365745,5.71
20231006,00911,3,29,254000,3.96
20231006,00911,4,3,43000,0.67
20231006,00911,5,5,96314,1.50
20231006,00911,6,4,96892,1.51
20231006,00911,7,1,40000,0.62
20231006,00911,8,2,87000,1.35
20231006,00911,9,0,0,0.00
20231006,00911,10,1,128000,1.99
20231006,00911,11,0,0,0.00
20231006,00911,12,2,1019444,15.92
20231006,00911,13,1,780000,12.18
20231006,00911,14,1,1000000,15.61
20231006,00911,15,2,2485289,38.81
20231006,00911,16,0,0,0.00
20231006,00911,17,304,6403000,100.00
20231006,00912,1,1137,281263,0.51
20231006,00912,2,4015,8934352,16.46
20231006,00912,3,962,8091169,14.91
20231006,00912,4,236,3084572,5.68
20231006,00912,5,214,4094325,7.54
20231006,00912,6,130,3422920,6.30
20231006,00912,7,63,2269502,4.18
20231006,00912,8,32,1520583,2.80
20231006,00912,9,82,6170411,11.37
20231006,00912,10,16,2483000,4.57
20231006,00912,11,7,2169000,3.99
20231006,00912,12,0,0,0.00
20231006,00912,13,4,2855922,5.26
20231006,00912,14,3,2701897,4.98
20231006,00912,15,2,6174084,11.38
20231006,00912,16,0,0,0.00
20231006,00912,17,6903,54253000,100.00
20231006,00913,1,234,41273,0.35
20231006,00913,2,1033,2150271,18.27
20231006,00913,3,193,1695073,14.40
20231006,00913,4,39,527013,4.47
20231006,00913,5,47,919000,7.81
20231006,00913,6,28,759570,6.45
20231006,00913,7,12,420000,3.56
20231006,00913,8,7,350000,2.97
20231006,00913,9,14,930000,7.90
20231006,00913,10,2,251000,2.13
20231006,00913,11,1,289575,2.46
20231006,00913,12,1,552000,4.69
20231006,00913,13,3,2046669,17.39
20231006,00913,14,1,834556,7.09
20231006,00913,15,0,0,0.00
20231006,00913,16,0,0,0.00
20231006,00913,17,1615,11766000,100.00
20231006,00915,1,4659,1144424,0.47
20231006,00915,2,19810,44805382,18.55
20231006,00915,3,4815,41965933,17.37
20231006,00915,4,1177,15402533,6.37
20231006,00915,5,1214,23420886,9.69
20231006,00915,6,859,22749790,9.42
20231006,00915,7,289,10585526,4.38
20231006,00915,8,287,13856243,5.73
20231006,00915,9,324,24465322,10.13
20231006,00915,10,82,11707969,4.84
20231006,00915,11,31,8217873,3.40
20231006,00915,12,5,2276000,0.94
20231006,00915,13,2,1320000,0.54
20231006,00915,14,3,2739004,1.13
20231006,00915,15,8,16826115,6.96
20231006,00915,16,0,0,0.00
20231006,00915,17,33565,241483000,100.00
20231006,00916,1,3070,1014144,1.44
20231006,00916,2,7911,16777841,23.82
20231006,00916,3,1377,11305848,16.05
20231006,00916,4,338,4282222,6.08
20231006,00916,5,270,5144612,7.30
20231006,00916,6,170,4374243,6.21
20231006,00916,7,73,2609816,3.70
20231006,00916,8,47,2261980,3.21
20231006,00916,9,75,5510902,7.82
20231006,00916,10,16,2390762,3.39
20231006,00916,11,10,3025035,4.29
20231006,00916,12,7,3589100,5.09
20231006,00916,13,1,688811,0.97
20231006,00916,14,2,1800000,2.55
20231006,00916,15,5,5643684,8.01
20231006,00916,16,0,0,0.00
20231006,00916,17,13372,70419000,100.00
20231006,00917,1,592,163380,0.52
20231006,00917,2,2647,5800769,18.72
20231006,00917,3,574,4844704,15.63
20231006,00917,4,131,1710787,5.52
20231006,00917,5,145,2790369,9.00
20231006,00917,6,54,1470000,4.74
20231006,00917,7,30,1111000,3.58
20231006,00917,8,27,1308926,4.22
20231006,00917,9,37,2982300,9.62
20231006,00917,10,12,1735313,5.60
20231006,00917,11,0,0,0.00
20231006,00917,12,3,1496627,4.83
20231006,00917,13,1,651000,2.10
20231006,00917,14,1,1000000,3.22
20231006,00917,15,3,3912825,12.63
20231006,00917,16,0,0,0.00
20231006,00917,17,4257,30978000,100.00
20231006,00918,1,1603,415976,0.28
20231006,00918,2,12090,27354524,18.70
20231006,00918,3,2645,22678253,15.50
20231006,00918,4,738,9752310,6.66
20231006,00918,5,699,13398915,9.16
20231006,00918,6,551,14435646,9.86
20231006,00918,7,196,7148277,4.88
20231006,00918,8,155,7421370,5.07
20231006,00918,9,168,12511574,8.55
20231006,00918,10,74,10887000,7.44
20231006,00918,11,26,7168112,4.90
20231006,00918,12,4,2029000,1.38
20231006,00918,13,1,700000,0.47
20231006,00918,14,2,1811000,1.23
20231006,00918,15,4,8552043,5.84
20231006,00918,16,0,0,0.00
20231006,00918,17,18956,146264000,100.00
20231006,00919,1,30194,8413363,0.37
20231006,00919,2,135543,311035115,14.03
20231006,00919,3,33385,279425949,12.61
20231006,00919,4,11099,144544335,6.52
20231006,00919,5,9328,176611740,7.97
20231006,00919,6,7784,202888143,9.15
20231006,00919,7,3996,144968750,6.54
20231006,00919,8,2661,126141972,5.69
20231006,00919,9,4033,294029901,13.27
20231006,00919,10,1388,195770150,8.83
20231006,00919,11,421,115457930,5.21
20231006,00919,12,94,44803400,2.02
20231006,00919,13,28,19726000,0.89
20231006,00919,14,13,11634501,0.52
20231006,00919,15,32,140183751,6.32
20231006,00919,16,0,0,0.00
20231006,00919,17,239999,2215635000,100.00
20231006,00920,1,584,162762,1.10
20231006,00920,2,1345,2828645,19.13
20231006,00920,3,205,1688552,11.42
20231006,00920,4,57,730852,4.94
20231006,00920,5,56,1030220,6.97
20231006,00920,6,43,1103703,7.46
20231006,00920,7,8,299000,2.02
20231006,00920,8,12,571124,3.86
20231006,00920,9,11,753309,5.09
20231006,00920,10,2,305000,2.06
20231006,00920,11,5,1679781,11.36
20231006,00920,12,4,2024052,13.69
20231006,00920,13,0,0,0.00
20231006,00920,14,0,0,0.00
20231006,00920,15,1,1603000,10.84
20231006,00920,16,0,0,0.00
20231006,00920,17,2333,14780000,100.00
20231006,00921,1,1579,459634,0.38
20231006,00921,2,9783,21942053,18.55
20231006,00921,3,2280,19333094,16.34
20231006,00921,4,559,7291281,6.16
20231006,00921,5,545,10412630,8.80
20231006,00921,6,386,10213868,8.63
20231006,00921,7,186,6811120,5.75
20231006,00921,8,155,7412839,6.26
20231006,00921,9,158,11588033,9.79
20231006,00921,10,34,4846000,4.09
20231006,00921,11,8,2351100,1.98
20231006,00921,12,0,0,0.00
20231006,00921,13,0,0,0.00
20231006,00921,14,1,1000000,0.84
20231006,00921,15,6,14608348,12.35
20231006,00921,16,0,0,0.00
20231006,00921,17,15680,118270000,100.00
20231006,00922,1,5403,1692327,0.43
20231006,00922,2,30881,70794268,18.37
20231006,00922,3,7632,65793435,17.08
20231006,00922,4,1797,23488720,6.09
20231006,00922,5,2079,40102388,10.41
20231006,00922,6,1278,34554873,8.97
20231006,00922,7,615,22620374,5.87
20231006,00922,8,471,22721563,5.89
20231006,00922,9,534,40881008,10.61
20231006,00922,10,145,20915267,5.42
20231006,00922,11,43,12035311,3.12
20231006,00922,12,9,4478000,1.16
20231006,00922,13,7,4985000,1.29
20231006,00922,14,5,4779000,1.24
20231006,00922,15,7,18971744,4.92
20231006,00922,16,2,3627278,0.94
20231006,00922,17,50906,385186000,101.00
20231006,00923,1,9746,3260450,0.42
20231006,00923,2,60708,141733630,18.52
20231006,00923,3,15416,130423930,17.05
20231006,00923,4,4253,55463794,7.25
20231006,00923,5,3867,73829841,9.65
20231006,00923,6,2638,69772452,9.12
20231006,00923,7,1199,43630874,5.70
20231006,00923,8,796,38277515,5.00
20231006,00923,9,1056,79245817,10.35
20231006,00923,10,298,43624231,5.70
20231006,00923,11,85,24277538,3.17
20231006,00923,12,15,7748805,1.01
20231006,00923,13,8,5518000,0.72
20231006,00923,14,0,0,0.00
20231006,00923,15,11,48116123,6.29
20231006,00923,16,0,0,0.00
20231006,00923,17,100096,764923000,100.00
20231006,00924,1,2967,1009558,0.84
20231006,00924,2,8560,19369900,16.12
20231006,00924,3,2114,17822170,14.83
20231006,00924,4,507,6536181,5.44
20231006,00924,5,541,10412628,8.66
20231006,00924,6,331,8761702,7.29
20231006,00924,7,135,4916083,4.09
20231006,00924,8,104,5005594,4.16
20231006,00924,9,168,12554357,10.45
20231006,00924,10,50,7080539,5.89
20231006,00924,11,12,3426217,2.85
20231006,00924,12,8,3670476,3.05
20231006,00924,13,2,1500000,1.24
20231006,00924,14,0,0,0.00
20231006,00924,15,9,18037595,15.01
20231006,00924,16,0,0,0.00
20231006,00924,17,15508,120103000,100.00
20231006,00925,1,143,25114,0.28
20231006,00925,2,756,1633877,18.67
20231006,00925,3,123,1050480,12.00
20231006,00925,4,16,215223,2.45
20231006,00925,5,24,468000,5.34
20231006,00925,6,15,389000,4.44
20231006,00925,7,5,182000,2.07
20231006,00925,8,7,331000,3.78
20231006,00925,9,7,574000,6.55
20231006,00925,10,6,965000,11.02
20231006,00925,11,3,703195,8.03
20231006,00925,12,0,0,0.00
20231006,00925,13,1,639111,7.30
20231006,00925,14,0,0,0.00
20231006,00925,15,1,1575000,17.99
20231006,00925,16,0,0,0.00
20231006,00925,17,1107,8751000,100.00
20231006,00926,1,448,94507,0.30
20231006,00926,2,1614,3790711,12.23
20231006,00926,3,517,4613251,14.89
20231006,00926,4,92,1214047,3.91
20231006,00926,5,169,3311185,10.68
20231006,00926,6,67,1875000,6.05
20231006,00926,7,26,1004000,3.24
20231006,00926,8,27,1341970,4.33
20231006,00926,9,41,3166160,10.21
20231006,00926,10,9,1318000,4.25
20231006,00926,11,1,300000,0.96
20231006,00926,12,0,0,0.00
20231006,00926,13,1,750000,2.42
20231006,00926,14,1,860000,2.77
20231006,00926,15,5,7343169,23.70
20231006,00926,16,0,0,0.00
20231006,00926,17,3018,30982000,100.00
20231006,00927,1,1574,461851,0.23
20231006,00927,2,12334,29034227,14.74
20231006,00927,3,3546,31017982,15.75
20231006,00927,4,856,11288344,5.73
20231006,00927,5,982,19076054,9.68
20231006,00927,6,666,18047400,9.16
20231006,00927,7,271,10138508,5.14
20231006,00927,8,197,9585275,4.86
20231006,00927,9,338,26934806,13.67
20231006,00927,10,88,13136909,6.67
20231006,00927,11,24,7302910,3.70
20231006,00927,12,4,1882000,0.95
20231006,00927,13,4,2930781,1.48
20231006,00927,14,1,1000000,0.50
20231006,00927,15,6,15059953,7.64
20231006,00927,16,0,0,0.00
20231006,00927,17,20891,196897000,100.00
20231006,00928,1,999,231472,0.59
20231006,00928,2,2455,5399982,13.89
20231006,00928,3,591,5075500,13.06
20231006,00928,4,109,1404026,3.61
20231006,00928,5,132,2556226,6.57
20231006,00928,6,74,1995456,5.13
20231006,00928,7,30,1085780,2.79
20231006,00928,8,20,974000,2.50
20231006,00928,9,29,2254593,5.80
20231006,00928,10,11,1701998,4.38
20231006,00928,11,2,613000,1.57
20231006,00928,12,1,545000,1.40
